11.8235353,58.0733362,"Restaurang Singha Thai ","Nedladdat från Koordinater.se"
13.0091996,55.5976063,"Bangkok Thai ","Nedladdat från Koordinater.se"
12.9972761,55.6066786,"Thap Thim - Thai Isaan Restaurant ","Nedladdat från Koordinater.se"
12.9960215,55.6067379,"Thai Cuisine Restaurant ","Nedladdat från Koordinater.se"
12.9978345,55.5987061,"Mai Thai","Nedladdat från Koordinater.se"
13.0054496,55.5912339,"Thai Thai Restaurang ","Nedladdat från Koordinater.se"
13.0078732,55.6001051,"Koh Chang Thai Restaurang ","Nedladdat från Koordinater.se"
13.0213822,55.6075198,"Restaurang Pattaya Thai ","Nedladdat från Koordinater.se"
13.2002665,55.7014364,"Thai Restaurang Buachoom ","Nedladdat från Koordinater.se"
13.1969144,55.7023323,"AO Thai Restaurang ","Nedladdat från Koordinater.se"
13.3030604,55.8392563,"Pimpa´s Thai Restaurang ","Nedladdat från Koordinater.se"
16.1883441,58.5918115,"Restaurang Sing Thai","Nedladdat från Koordinater.se"
16.1831448,58.6002902,"Thai House Restaurang & Butik","Nedladdat från Koordinater.se"
16.5515162,59.616462,"Thai Noi","Nedladdat från Koordinater.se"
17.9793835,59.2377685,"Pang's Take Away","Nedladdat från Koordinater.se"
16.5137179,59.6159315,"Thai Nui Restaurang","Nedladdat från Koordinater.se"
14.8611961,56.169425,"Restaurang Gourmet Thai ","Nedladdat från Koordinater.se"
22.157381,65.584542,"Baan Thai","Nedladdat från Koordinater.se"
17.1039929,61.7273245,"Noj's Thai Restaurang","Nedladdat från Koordinater.se"
14.6644317,57.4031954,"Bua Thai","Nedladdat från Koordinater.se"
15.6142921,58.4021866,"Vieng Thai","Nedladdat från Koordinater.se"
15.6187993,58.4079797,"Restaurang Sukhothai","Nedladdat från Koordinater.se"
12.5605775,56.1998237,"Restaurang Pattaya Thai","Nedladdat från Koordinater.se"
18.0742157,59.3129911,"Noodle House","Nedladdat från Koordinater.se"
13.957732,58.182079,"Kesones Thai Restaurang","Nedladdat från Koordinater.se"
12.8329181,55.8709112,"Restaurang Rak Thai","Nedladdat från Koordinater.se"
17.6425965,59.8583669,"Amazing Thai Resturang","Nedladdat från Koordinater.se"
17.6433683,59.863145,"Amazing Thai Kvarnen","Nedladdat från Koordinater.se"
17.6324929,59.862441,"Mekong Restaurang","Nedladdat från Koordinater.se"
16.5130765,59.3716436,"Wieng Thai","Nedladdat från Koordinater.se"
16.5144088,59.3693832,"Thai Classic Restaurang","Nedladdat från Koordinater.se"
16.3611194,56.6641202,"Thai Silk Palace","Nedladdat från Koordinater.se"
14.1586429,56.0283643,"Thai Kong´s","Nedladdat från Koordinater.se"
13.8384425,58.6959451,"Sin Thai ","Nedladdat från Koordinater.se"
12.6917752,56.0461323,"Restaurang Phuun Thai","Nedladdat från Koordinater.se"
12.6969435,56.0442045,"Restaurang Thai Corner","Nedladdat från Koordinater.se"
14.8019586,56.8794457,"Koh Thai Restaurang","Nedladdat från Koordinater.se"
14.8043013,56.8816305,"Thai Palace","Nedladdat från Koordinater.se"
14.8070048,56.8772746,"Royal Thai","Nedladdat från Koordinater.se"
18.0620277,59.3184004,"Ming Palace","Nedladdat från Koordinater.se"
18.0415034,59.3331238,"Why Thai","Nedladdat från Koordinater.se"
18.0005515,59.2441294,"Sakhon Thai Take Away","Nedladdat från Koordinater.se"
17.6423264,59.8568314,"Dragon Palace","Nedladdat från Koordinater.se"
18.0389071,59.3294681,"Heat","Nedladdat från Koordinater.se"
11.9495478,57.7187578,"Thaifasai restaurang","Nedladdat från Koordinater.se"
11.9910241,57.6429397,"Thaifasai restaurang","Nedladdat från Koordinater.se"
18.078071,59.3088499,"Sono Japansk Restaurant","Nedladdat från Koordinater.se"
17.9221325,59.2699614,"Thai House Wok","Nedladdat från Koordinater.se"
18.0733466,59.3103135,"Thaiköket","Nedladdat från Koordinater.se"
