Pilgatan,59.328466799466874,18.0389955024113,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446124;;;;
Lindhagensgatan,59.333918958286006,18.01573198913015,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446115;;;;
Wennerbergsgatan,59.328513810882605,18.013043830732755,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446113;;;;
Marieberg,59.32840878231691,18.015532313275767,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446112;;;;
Naturhistoriska riksmuseet,59.36805741857911,18.052663217882603,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446119;;;;
Blekholmsterrassen,59.3310761620932,18.052276994937905,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446118;;;;
Runebergsplan,59.34172052456529,18.070770600058726,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446117;;;;
Fredhäll,59.33004601967458,18.003144001123278,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446104;;;;
Vitalisvägen,59.32955999769659,18.005871585133228,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446105;;;;
Viktor Rydbergs gata,59.32882972209413,18.009233472755344,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446106;;;;
Wivalliusgatan,59.326535679321275,18.013196684503274,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446107;;;;
Lilla Essingen,59.325506336419316,18.008754751830207,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446108;;;;
Primusgatan,59.32572368951048,18.002794659122372,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446109;;;;
Broparken,59.324146453467804,17.994065883030625,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446110;;;;
Fyrverkarbacken,59.3271256438874,18.017592765773006,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446111;;;;
Mariedalsvägen,59.33870002005111,18.013915663780903,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446097;;;;
Kellgrensgatan,59.33649973359758,18.01816702400222,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446098;;;;
S:t Görans sjukhus,59.335293721036756,18.020971077750435,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446099;;;;
Strandbergsgatan,59.33760775193043,18.01054024547136,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446100;;;;
Nordenflychtsvägen,59.33760883404756,18.007288529751825,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446102;;;;
Södermannagatan,59.309058844220246,18.08271858132061,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446089;;;;
Gotlandsgatan,59.31060485026086,18.086229307574435,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446088;;;;
Stickelbärsvägen,59.34996544283159,18.064479648824626,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446091;;;;
Eriksdal,59.307717117060015,18.069018201446823,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446090;;;;
Karolinska vägen,59.35016659818921,18.023469735741852,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446093;;;;
Södersjukhuset,59.310003859465134,18.057279831783504,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446092;;;;
Mariebergsgatan,59.33156055888583,18.023996839979898,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446095;;;;
Krukmakargatan (på Krukmakarga,59.317391756308524,18.05690759628665,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446094;;;;
Kungsholms kyrka,59.328491365332326,18.047502303648603,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446081;;;;
Kungsholmstorg,59.32928254272142,18.0432665792351,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446080;;;;
Tegelbacken,59.328540658106576,18.062336991893698,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446083;;;;
Stadshuset,59.327991068693045,18.054129322039735,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446082;;;;
Mälartorget,59.323015615018925,18.068172911670203,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446085;;;;
Riddarhustorget,59.32540872214976,18.066364005562193,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446084;;;;
Skånegatan,59.31345939571108,18.0847517861489,http://reseplanerare.resrobot.se/bin/query.exe/sn?start=1&Z=7446087;;;;
